"","Year","Symbol","F.Score_Grouping","Holding_Return"
"866","Y2011","ULBI","High_F.Score",0.0216962532893739
"867","Y2011","ULTA","High_F.Score",0.44595840881766
"868","Y2010","ULTI","High_F.Score",0.783004498904149
"869","Y2011","URBN","High_F.Score",-0.0198934281890165
"870","Y2010","USAK","High_F.Score",-0.195544555422165
"871","Y2010","USAP","High_F.Score",0.406002496691911
"872","Y2010","VCEL","Low_F.Score",0.445161267096645
"873","Y2011","VERU","High_F.Score",0.592017738251318
"874","Y2011","VIA","High_F.Score",0.0176260634759249
"875","Y2011","VIAB","High_F.Score",0.161418233021436
"876","Y2011","VIAV","High_F.Score",0.241725188470621
"877","Y2010","VICR","High_F.Score",0.194062274442715
"878","Y2011","VLGEA","High_F.Score",0.155008783348221
"879","Y2011","VOXX","High_F.Score",0.232804232288784
"880","Y2011","VRA","High_F.Score",-0.4481675524017
"881","Y2011","VRNT","High_F.Score",-0.20329375782072
"882","Y2011","VRTU","High_F.Score",-0.295514549237414
"883","Y2011","VRTX","High_F.Score",-0.14437725844493
"884","Y2010","VSEC","High_F.Score",-0.278182701665272
"885","Y2011","WBA","High_F.Score",0.119479639419317
"886","Y2010","WIRE","High_F.Score",0.170192363956615
"887","Y2010","WLFC","Low_F.Score",-0.198986058245149
"888","Y2010","WMGI","Low_F.Score",0.0410804809003462
"889","Y2011","WWD","High_F.Score",-0.0684094551275238
"890","Y2011","XCRA","High_F.Score",0.226168223573615
"891","Y2010","XEL","High_F.Score",0.126886692032183
"892","Y2011","XLNX","High_F.Score",-0.0795174367104116
"893","Y2010","XOMA","Low_F.Score",-0.978245614168772
"894","Y2011","YRCW","Low_F.Score",-0.999957662826404
"895","Y2010","ZBRA","High_F.Score",0.32567574295854
"896","Y2011","ZUMZ","High_F.Score",0.585502667078629
"897","Y2011","AABA","High_F.Score",-0.0875299762498002
"898","Y2012","ABMD","High_F.Score",-0.0552147676150728
"899","Y2011","ACHC","Low_F.Score",-0.614109872129128
"900","Y2011","ACHN","Low_F.Score",0.339860140636976
"901","Y2011","ACOR","High_F.Score",0.144396460002374
"902","Y2012","ACXM","High_F.Score",0.500992720229213
"903","Y2012","ADSK","High_F.Score",-0.0300086565333261
"904","Y2011","AEGN","Low_F.Score",-0.333457943894316
"905","Y2012","AEY","High_F.Score",0.351758795224133
"906","Y2011","AGEN","Low_F.Score",-0.798534797898826
"907","Y2011","AHGP","High_F.Score",-0.171107759564915
"908","Y2011","AKAM","High_F.Score",-0.0342104998556682
"909","Y2012","ALCO","High_F.Score",0.0611520047376206
"910","Y2011","ALIM","Low_F.Score",-0.564102564059977
"911","Y2012","ALKS","Low_F.Score",0.690041346774394
"912","Y2012","ALNY","Low_F.Score",1.20144543895947
"913","Y2012","ALOG","High_F.Score",0.191924553946587
"914","Y2011","ALSK","Low_F.Score",-0.710254002391659
"915","Y2011","AMED","Low_F.Score",-0.586857145745988
"916","Y2011","AMOT","High_F.Score",0.0283687935712906
"917","Y2011","AMRS","Low_F.Score",-0.81850035984488
"918","Y2012","AMSC","Low_F.Score",-0.438297872670458
"919","Y2012","AMSWA","High_F.Score",0.0465686274898935
"920","Y2011","ANDE","High_F.Score",-0.000615794053022922
"921","Y2012","ANGO","Low_F.Score",0.0819672128229869
"922","Y2011","ANIK","High_F.Score",0.399553571613653
"923","Y2011","ANSS","High_F.Score",0.199852339481062
"924","Y2011","APEI","High_F.Score",-0.0605686265172601
"925","Y2012","APOG","High_F.Score",0.493466085277935
"926","Y2012","ARAY","Low_F.Score",0.0423728810327324
"927","Y2011","ARII","High_F.Score",-0.0580929115435295
"928","Y2011","ARNA","Low_F.Score",1.21582726569308
"929","Y2011","ARQL","Low_F.Score",-0.0182072834544972
"930","Y2011","ASCMA","High_F.Score",-0.0319344334337101
"931","Y2012","ASPU","Low_F.Score",-0.24
"932","Y2012","ATHN","High_F.Score",0.309228237820706
"933","Y2011","ATNI","High_F.Score",-0.0223177731812935
"934","Y2011","ATVI","High_F.Score",0.168641763018812
"935","Y2011","AVHI","Low_F.Score",-0.384537676886138
"936","Y2012","AVNW","High_F.Score",0.0798319702098991
"937","Y2011","AWRE","High_F.Score",0.0833333325442918
"938","Y2012","BBBY","High_F.Score",0.148058222467454
"939","Y2011","BBSI","High_F.Score",0.234744783469597
"940","Y2011","BDSI","Low_F.Score",-0.31444759297411
"941","Y2012","BECN","High_F.Score",0.210336543851771
"942","Y2011","BKEP","Low_F.Score",-0.228571428474971
"943","Y2012","BLKB","Low_F.Score",-0.108335867598868
"944","Y2011","BOOM","High_F.Score",-0.24499278429653
"945","Y2011","BRKR","Low_F.Score",-0.265707433466335
"946","Y2011","BVSN","Low_F.Score",0.965469545179667
"947","Y2012","CA","High_F.Score",0.0564784421591393
"948","Y2011","CAKE","High_F.Score",-0.0232635759125093
"949","Y2011","CALD","Low_F.Score",0.136826782415907
"950","Y2012","CALM","High_F.Score",0.0696484677844702
"951","Y2012","CAMP","High_F.Score",0.99181446015746
"952","Y2011","CARB","High_F.Score",0.0194444443942678
"953","Y2011","CASC","Low_F.Score",0.12661503444139
"954","Y2011","CASM","Low_F.Score",-0.305643627542282
"955","Y2011","CAVM","Low_F.Score",-0.311373224554777
"956","Y2011","CBLI","Low_F.Score",-0.671999993030328
"957","Y2012","CBRL","High_F.Score",0.712885099965347
"958","Y2011","CCOI","High_F.Score",0.338947367934731
"959","Y2011","CCRN","High_F.Score",-0.360153255597421
"960","Y2012","CDMO","Low_F.Score",0.359223301652841
"961","Y2012","CDNS","High_F.Score",0.176520269918539
"962","Y2011","CDXS","Low_F.Score",-0.691201352336283
"963","Y2011","CECE","High_F.Score",0.313559321865014
"964","Y2012","CETV","Low_F.Score",-0.405633802918056
"965","Y2011","CEVA","High_F.Score",-0.150392846717604
"966","Y2011","CHEF","High_F.Score",0.361176421389961
"967","Y2011","CHKP","High_F.Score",0.250538711484911
"968","Y2012","CHTR","High_F.Score",0.641922743919686
"969","Y2012","CLCT","High_F.Score",0.0463292943353057
"970","Y2011","CLDX","Low_F.Score",0.26616915513227
"971","Y2011","CLUB","High_F.Score",1.49604743207435
"972","Y2012","CMCO","High_F.Score",0.412856196367001
"973","Y2012","CMCSA","High_F.Score",0.398867044010877
"974","Y2011","CNMD","High_F.Score",0.136605778628937
"975","Y2011","CNSL","High_F.Score",0.049732510160855
"976","Y2011","CNTY","High_F.Score",-0.0369127516625299
"977","Y2011","COLM","High_F.Score",-0.201447298175344
"978","Y2011","CORT","Low_F.Score",-0.0752941183140354
"979","Y2011","CPIX","High_F.Score",0.356238699056401
"980","Y2011","CPLP","Low_F.Score",-0.235626767886585
"981","Y2011","CPSI","High_F.Score",-0.120721826632431
"982","Y2011","CRAI","High_F.Score",-0.125216822674577
"983","Y2011","CRIS","Low_F.Score",0.483076915769498
"984","Y2011","CRME","Low_F.Score",-0.83411214952471
"985","Y2011","CRNT","Low_F.Score",-0.214403982997062
"986","Y2011","CRZO","High_F.Score",-0.234768479956319
"987","Y2012","CSCO","High_F.Score",0.141475826900716
"988","Y2011","CSGS","High_F.Score",-0.240722204112629
"989","Y2012","CSII","Low_F.Score",0.734428992589815
"990","Y2012","CSPI","High_F.Score",0.268025077728142
"991","Y2011","CSTE","High_F.Score",0.0573248399999999
"992","Y2012","CTAS","High_F.Score",0.23581947864188
"993","Y2011","CTIC","Low_F.Score",-0.900900899778096
"994","Y2011","CTSH","Low_F.Score",-0.0546683685521991
"995","Y2011","CTWS","High_F.Score",0.0736243272683292
"996","Y2012","CTXS","High_F.Score",-0.0856672058363477
"997","Y2012","CVCO","High_F.Score",-0.0161856082626901
"998","Y2012","CVGW","High_F.Score",0.07468259626276
"999","Y2011","CWST","High_F.Score",-0.188212928030674
"1000","Y2011","CXDC","High_F.Score",0.0460652586290027
"1001","Y2011","CY","High_F.Score",-0.193498410372427
"1002","Y2011","CYRN","High_F.Score",-0.18435754212835
"1003","Y2011","CYTX","Low_F.Score",-0.681585699958066
"1004","Y2011","DAVE","High_F.Score",0.189743589341828
"1005","Y2011","DENN","High_F.Score",-0.00492610783147318
"1006","Y2011","DEPO","High_F.Score",-0.376494024469828
"1007","Y2012","DGII","High_F.Score",0.279831044694011
"1008","Y2011","DMLP","High_F.Score",-0.102257181936591
"1009","Y2011","DNKN","High_F.Score",0.203200000874907
"1010","Y2012","DOX","High_F.Score",0.213298016577754
"1011","Y2011","DRAD","High_F.Score",-0.160000000368424
"1012","Y2011","DSPG","Low_F.Score",-0.135064935165022
"1013","Y2011","DVAX","Low_F.Score",0.822463731065674
"1014","Y2012","DWCH","High_F.Score",1.4627080215553
"1015","Y2011","DWSN","High_F.Score",0.276705225677593
"1016","Y2012","DXLG","High_F.Score",0.746556469554226
"1017","Y2011","ECOL","High_F.Score",0.24727481354864
"1018","Y2011","EDAP","Low_F.Score",-0.455587383131405
"1019","Y2011","EFII","High_F.Score",0.129843712923432
"1020","Y2011","EGOV","High_F.Score",-0.0248796213219171
"1021","Y2011","ELGX","Low_F.Score",1.1607669608485
"1022","Y2012","EMKR","Low_F.Score",0.190697674000823
"1023","Y2011","ENDP","Low_F.Score",0.0149371069083721
"1024","Y2011","ESRX","High_F.Score",-0.0257148170039456
"1025","Y2011","EXPD","High_F.Score",-0.0725823300704191
"1026","Y2012","EXTR","High_F.Score",0.55820895424631
"1027","Y2011","FBIO","Low_F.Score",0.05749999875
"1028","Y2011","FELE","High_F.Score",0.0621212126240178
"1029","Y2012","FFIV","High_F.Score",-0.0647452488804614
"1030","Y2012","FINL","High_F.Score",0.0454328557665042
"1031","Y2012","FIVE","High_F.Score",0.41420350956747
"1032","Y2012","FIZZ","High_F.Score",0.17810032975632
"1033","Y2012","FONR","High_F.Score",0.538666668264377
"1034","Y2012","FORD","Low_F.Score",0.0472972960891762
"1035","Y2011","FORR","High_F.Score",-0.153826033880784
"1036","Y2012","FRED","High_F.Score",0.0130804451168491
"1037","Y2011","FSLR","Low_F.Score",-0.844255165127294
"1038","Y2011","FSTR","High_F.Score",-0.338668537876768
"1039","Y2011","FVE","Low_F.Score",-0.580565805721197
"1040","Y2011","FWRD","High_F.Score",0.197192269403399
"1041","Y2011","GASS","High_F.Score",-0.0620031799474617
"1042","Y2011","GDEN","High_F.Score",-0.333333333091228
"1043","Y2011","GLPG","Low_F.Score",0.00845803500000009
"1044","Y2011","GMLP","High_F.Score",0.54666662678998
"1045","Y2011","GNMX","Low_F.Score",0.160792952316971
"1046","Y2011","GNUS","Low_F.Score",0.33333333
"1047","Y2011","GOLD","High_F.Score",0.0789796651569687
"1048","Y2011","GTLS","High_F.Score",0.332303791486894
"1049","Y2011","GTXI","Low_F.Score",0.498054474748885
"1050","Y2012","HA","High_F.Score",0.103250482917334
"1051","Y2012","HALO","Low_F.Score",-0.547805642994153
"1052","Y2012","HAYN","High_F.Score",0.0649701773806968
"1053","Y2012","HDS","Low_F.Score",0.0438889440000001
"1054","Y2012","HIBB","High_F.Score",-0.0370819450386517
"1055","Y2011","HLIT","High_F.Score",-0.416844349565417
"1056","Y2011","HNRG","High_F.Score",-0.237931034392764
"1057","Y2012","HOFT","High_F.Score",0.379134859635111
"1058","Y2012","HOLI","High_F.Score",0.53176229519581
"1059","Y2011","HPT","High_F.Score",0.143412485081001
"1060","Y2012","HSIC","High_F.Score",0.222912314700334
"1061","Y2011","HTLD","High_F.Score",-0.175598679342597
"1062","Y2011","HUBG","High_F.Score",-0.00442112365496539
"1063","Y2011","HURN","High_F.Score",0.356446356623457
"1064","Y2011","HWCC","High_F.Score",-0.0499316015468527
"1065","Y2011","ICAD","Low_F.Score",-0.637037037514678
"1066","Y2011","ICFI","High_F.Score",0.235150914168774
"1067","Y2011","ICON","High_F.Score",-0.19087527930682
"1068","Y2011","ICUI","High_F.Score",0.122887187843618
"1069","Y2011","IDCC","Low_F.Score",-0.269335532792663
"1070","Y2012","IDXX","High_F.Score",0.05648947237534
"1071","Y2011","III","Low_F.Score",-0.401826484794782
"1072","Y2012","IIIN","High_F.Score",0.821314103702753
"1073","Y2012","ILMN","High_F.Score",0.0264208136019297
"1074","Y2012","IMKTA","Low_F.Score",0.570104286405185
"1075","Y2011","INFN","Low_F.Score",-0.0321811681052294
"1076","Y2011","INSM","Low_F.Score",-0.462222222269624
"1077","Y2012","INTU","High_F.Score",0.283120376558352
"1078","Y2011","INVA","Low_F.Score",-0.194880286046792
"1079","Y2011","IONS","Low_F.Score",-0.0298672575566131
"1080","Y2011","IPCI","Low_F.Score",-0.0631229216262384
"1081","Y2011","IPHS","High_F.Score",0.0869659057774952
"1082","Y2011","IRDM","High_F.Score",0.0977443609935136
"1083","Y2011","IRWD","Low_F.Score",-0.0479256139192217
"1084","Y2011","ITRN","High_F.Score",-0.104000000226868
"1085","Y2011","JASO","Low_F.Score",-0.778887296761459
"1086","Y2011","JBHT","High_F.Score",0.197049788462384
"1087","Y2012","JBLU","High_F.Score",0.411042956171479
"1088","Y2012","JBSS","High_F.Score",0.781106068058637
"1089","Y2011","JCOM","High_F.Score",-0.0281260590129442
"1090","Y2012","JKHY","High_F.Score",0.364861366849331
"1091","Y2012","KBAL","High_F.Score",-0.0924713254134001
"1092","Y2011","KEYW","High_F.Score",-0.368892508173686
"1093","Y2011","KFRC","High_F.Score",-0.185792305732181
"1094","Y2011","KONA","High_F.Score",0.0361904768964165
"1095","Y2011","KOPN","High_F.Score",-0.111353712476112
"1096","Y2012","LANC","High_F.Score",0.0688054745351674
"1097","Y2011","LAWS","Low_F.Score",-0.344184055641499
"1098","Y2011","LECO","High_F.Score",1.38935717570559
"1099","Y2011","LGCY","High_F.Score",-0.0772176143894374
"1100","Y2011","LGND","Low_F.Score",0.594999998304934
"1101","Y2011","LHCG","Low_F.Score",-0.382333300248857
"1102","Y2011","LJPC","Low_F.Score",-0.75
"1103","Y2011","LMAT","High_F.Score",-0.135095447935922
"1104","Y2011","LNCE","High_F.Score",0.302267003138212
"1105","Y2012","LOGI","High_F.Score",-0.339268978303233
"1106","Y2012","LOPE","High_F.Score",0.429617060420693
"1107","Y2011","LPNT","High_F.Score",-0.0189055218168952
"1108","Y2011","LSTR","High_F.Score",0.263572701547905
"1109","Y2011","LXRX","Low_F.Score",0.107142857999479
"1110","Y2012","LYTS","High_F.Score",0.25222551855518
"1111","Y2011","MAGS","High_F.Score",0.514657981361009
"1112","Y2012","MAMS","High_F.Score",0.459854014087249
"1113","Y2012","MAR","High_F.Score",0.115720006650225
"1114","Y2011","MASI","High_F.Score",-0.29365557728429
"1115","Y2011","MDCO","Low_F.Score",0.232044123287006
"1116","Y2012","MEIP","Low_F.Score",-0.320652180630984
"1117","Y2011","MGEE","High_F.Score",0.0963200766072672
"1118","Y2011","MGIC","Low_F.Score",-0.149668873777528
"1119","Y2011","MGPI","Low_F.Score",-0.246548323870182
"1120","Y2012","MIND","High_F.Score",-0.0111961115537048
"1121","Y2012","MINI","High_F.Score",0.393465843820298
"1122","Y2012","MLAB","High_F.Score",0.164336387867339
"1123","Y2011","MLCO","High_F.Score",0.794736850379283
"1124","Y2012","MLHR","High_F.Score",0.501028731178283
"1125","Y2012","MLNK","Low_F.Score",0.972413776774733
"1126","Y2011","MLNT","Low_F.Score",0.20414673
"1127","Y2012","MLNX","High_F.Score",0.327037899330293
"1128","Y2011","MMSI","High_F.Score",-0.0108944951360117
"1129","Y2011","MNKD","Low_F.Score",-0.321428608287775
"1130","Y2012","MNRO","High_F.Score",0.445547415990366
"1131","Y2011","MNTA","High_F.Score",-0.0334384864487506
"1132","Y2011","MNTX","Low_F.Score",0.332727272853981
"1133","Y2012","MPAA","Low_F.Score",1.04231626461225
"1134","Y2011","MPVD","Low_F.Score",-0.143322475204438
"1135","Y2011","MRTN","High_F.Score",-0.0103139019436591
"1136","Y2012","MSON","High_F.Score",0.0255813942765424
"1137","Y2012","MTSC","High_F.Score",0.395444728813611
"1138","Y2012","MYGN","High_F.Score",-0.128014874825842
"1139","Y2011","MYRG","High_F.Score",-0.253344439814969
"1140","Y2012","NAII","High_F.Score",-0.0650406502722032
"1141","Y2011","NAKD","Low_F.Score",0.0399999200000001
"1142","Y2012","NBIX","Low_F.Score",0.52572145422254
"1143","Y2011","NFEC","High_F.Score",-0.711656441944358
"1144","Y2011","NICE","High_F.Score",0.063887386631041
"1145","Y2011","NKTR","Low_F.Score",-0.163674762689665
"1146","Y2012","NSSC","High_F.Score",0.575667649455718
"1147","Y2011","NTES","High_F.Score",0.173500310202261
"1148","Y2012","NUAN","High_F.Score",-0.318996415871929
"1149","Y2011","NUVA","Low_F.Score",-0.334913112005394
"1150","Y2011","NVAX","Low_F.Score",-0.513513513416698
"1151","Y2011","NVIV","Low_F.Score",1.91764706396929
"1152","Y2011","NVLN","Low_F.Score",0.00719424396939261
"1153","Y2011","NWPX","High_F.Score",-0.073702572907698
"1154","Y2011","NYMX","Low_F.Score",0.0190114083150781
"1155","Y2012","OCC","High_F.Score",0.202279202651833
"1156","Y2011","ODFL","High_F.Score",0.358506759053667
"1157","Y2012","OESX","Low_F.Score",0.127272727047536
"1158","Y2011","OMAB","High_F.Score",0.0650731076044531
"1159","Y2011","OMCL","High_F.Score",-0.00196850378855862
"1160","Y2011","OMER","Low_F.Score",0.241250000543674
"1161","Y2011","OMEX","Low_F.Score",0.00974028136247229
"1162","Y2011","ORBC","Low_F.Score",0.166666666945801
"1163","Y2011","ORBK","High_F.Score",-0.0966484804404785
"1164","Y2011","ORLY","High_F.Score",0.589801594205157
"1165","Y2012","OSIS","High_F.Score",-0.0444501436389234
"1166","Y2011","OSN","Low_F.Score",-0.668523676558143
"1167","Y2011","OSUR","Low_F.Score",0.46183205236276
"1168","Y2011","PAAS","High_F.Score",-0.405871305553508
"1169","Y2012","PAYX","High_F.Score",0.220786957294284
"1170","Y2012","PCH","High_F.Score",0.463305712015053
"1171","Y2011","PCOM","High_F.Score",0.175027871755341
"1172","Y2011","PCRX","Low_F.Score",0.625352112710911
"1173","Y2011","PCTI","Low_F.Score",-0.132985658831212
"1174","Y2012","PCYO","Low_F.Score",1.23674911772866
"1175","Y2011","PDFS","High_F.Score",0.267669173174317
"1176","Y2011","PDLI","High_F.Score",0.0965517254340047
"1177","Y2011","PERI","High_F.Score",-0.284530386559352
"1178","Y2011","PGNX","High_F.Score",0.601941765183088
"1179","Y2011","PKOH","High_F.Score",-0.0295257015255532
"1180","Y2012","PLXS","High_F.Score",0.677907081400934
"1181","Y2011","PMD","High_F.Score",-0.111312217202219
"1182","Y2011","POOL","High_F.Score",0.552052942579781
"1183","Y2012","POWL","High_F.Score",0.613050795840665
"1184","Y2012","PPC","High_F.Score",0.231903486284827
"1185","Y2012","PRAN","Low_F.Score",0.734177201069246
"1186","Y2012","PRCP","Low_F.Score",0.708800000340115
"1187","Y2011","PRFT","High_F.Score",-5.42217271082279e-10
"1188","Y2012","PRGS","High_F.Score",-0.033446272911587
"1189","Y2011","PRSS","High_F.Score",-0.10930233
"1190","Y2012","PSDV","Low_F.Score",1.52147239132037
"1191","Y2012","PTIE","Low_F.Score",-0.0524861779056555
"1192","Y2012","QADA","High_F.Score",-0.192686346421797
"1193","Y2012","QSII","High_F.Score",-0.319883715249718
"1194","Y2011","RAIL","High_F.Score",-0.308212815904443
"1195","Y2012","RAVE","Low_F.Score",1.67123287794501
"1196","Y2012","RAVN","High_F.Score",0.723236195546804
"1197","Y2011","RBBN","Low_F.Score",-0.228723362677277
"1198","Y2011","RCKY","High_F.Score",-0.107329842836836
"1199","Y2011","RDI","High_F.Score",-0.077227722297752
"1200","Y2011","REFR","Low_F.Score",-0.48093841022238
"1201","Y2011","REIS","High_F.Score",0.129277565668746
"1202","Y2012","RGLD","High_F.Score",-0.512571381118335
"1203","Y2011","RIGL","Low_F.Score",0.132208152788727
"1204","Y2011","RNET","High_F.Score",-0.0357535203175647
"1205","Y2011","RNWK","Low_F.Score",-0.832997312174943
"1206","Y2011","ROIC","High_F.Score",0.100548446577613
"1207","Y2012","ROLL","High_F.Score",0.098308711459189
"1208","Y2011","RPXC","High_F.Score",-0.293333375669037
"1209","Y2011","RRGB","High_F.Score",0.383042027382833
"1210","Y2011","RSYS","Low_F.Score",-0.145496534851127
"1211","Y2011","RTIX","High_F.Score",0.29370629361346
"1212","Y2011","RUSHA","Low_F.Score",0.0717171753565939
"1213","Y2012","RYAAY","High_F.Score",0.695065734771008
"1214","Y2012","SAFM","High_F.Score",0.0299830289058256
"1215","Y2011","SAIA","High_F.Score",0.0378280098090851
"1216","Y2012","SBUX","High_F.Score",0.461681839578007
"1217","Y2012","SCHL","High_F.Score",-0.0978603178282457
"1218","Y2011","SCKT","High_F.Score",0.268292689058755
"1219","Y2012","SCSC","Low_F.Score",0.0802623365557287
"1220","Y2012","SEAC","High_F.Score",0.422843256276864
"1221","Y2011","SGMO","Low_F.Score",-0.41176470618501
"1222","Y2012","SHLM","High_F.Score",0.218382749371814
"1223","Y2012","SHOS","High_F.Score",0.410322612742876
"1224","Y2012","SIGM","Low_F.Score",-0.208463948924021
"1225","Y2011","SILC","High_F.Score",-0.0299075057843237
"1226","Y2011","SIMO","High_F.Score",1.39727735147486
"1227","Y2012","SIR","High_F.Score",0.171390655444851
"1228","Y2011","SLGN","High_F.Score",0.158888306302114
"1229","Y2012","SLP","High_F.Score",0.150341690596986
"1230","Y2011","SLS","Low_F.Score",0.608695525608739
"1231","Y2011","SMSI","Low_F.Score",-0.751068369292324
"1232","Y2011","SNHY","High_F.Score",0.365661229327598
"1233","Y2012","SONC","High_F.Score",0.939481363054652
"1234","Y2011","SP","High_F.Score",0.154279278437469
"1235","Y2011","SPPI","High_F.Score",0.42069741271417
"1236","Y2011","SPTN","High_F.Score",-0.0716846857234994
"1237","Y2012","SRDX","High_F.Score",0.0907870267165471
"1238","Y2011","SRPT","Low_F.Score",-0.172043016596623
"1239","Y2011","SSKN","Low_F.Score",0.272727207789231
"1240","Y2011","SSNC","High_F.Score",0.142507345722859
"1241","Y2011","STKL","Low_F.Score",-0.263795424051152
"1242","Y2011","STLD","High_F.Score",-0.225359617082227
"1243","Y2011","STMP","High_F.Score",1.08838943807175
"1244","Y2011","SYKE","High_F.Score",-0.200809306900412
"1245","Y2012","SYMC","High_F.Score",0.538672142030558
"1246","Y2012","SYNA","High_F.Score",0.842214821263678
"1247","Y2011","SYNC","High_F.Score",0.405204461
"1248","Y2011","TACT","High_F.Score",-0.339781328849542
"1249","Y2011","TAST","High_F.Score",0.645091693022508
"1250","Y2011","TCX","High_F.Score",0.447058829570883
"1251","Y2012","TECD","High_F.Score",-0.0224205531468565
"1252","Y2012","TRIP","High_F.Score",0.472385854699662
"1253","Y2011","TTEC","High_F.Score",-0.169246603027907
"1254","Y2011","TTGT","High_F.Score",-0.222222222025477
"1255","Y2012","TTWO","Low_F.Score",0.582452431713171
"1256","Y2012","TWMC","High_F.Score",0.567741941479661
"1257","Y2011","TXRH","High_F.Score",-0.020600412699242
"1258","Y2011","UFPT","High_F.Score",0.130157010112737
"1259","Y2012","ULBI","High_F.Score",-0.137065635799656
"1260","Y2012","ULTA","High_F.Score",0.0721782638371837
"1261","Y2011","ULTI","High_F.Score",0.247319131947595
"1262","Y2012","USAT","Low_F.Score",0.27777778999328
"1263","Y2011","VC","High_F.Score",-0.151864324961538
"1264","Y2011","VCEL","Low_F.Score",-0.19199996196088
"1265","Y2011","VEON","High_F.Score",-0.209631727891697
"1266","Y2012","VERU","High_F.Score",0.18384401181718
"1267","Y2012","VIVO","High_F.Score",0.310123506698013
"1268","Y2012","VLGEA","High_F.Score",-0.0562994804421386
"1269","Y2012","VRSN","High_F.Score",0.23259458774303
"1270","Y2011","WEN","High_F.Score",-0.00397614293614934
"1271","Y2011","WERN","High_F.Score",-0.0608235012612286
"1272","Y2011","WEYS","High_F.Score",-0.0310710557254941
"1273","Y2011","WIFI","High_F.Score",-0.0319999998673136
"1274","Y2011","WIRE","High_F.Score",0.221446179534598
"1275","Y2012","WWD","High_F.Score",0.196170988633376
"1276","Y2011","WWR","Low_F.Score",-0.560386476402252
"1277","Y2011","YNDX","High_F.Score",-0.232285686750944
"1278","Y2011","ZBRA","High_F.Score",0.0494392938542456
"1279","Y2012","ZG","High_F.Score",0.536105691702468
"1280","Y2011","ZN","Low_F.Score",-0.449999999739256
"1281","Y2012","ZUMZ","High_F.Score",-0.273806517081129
"1282","Y2013","AAL","High_F.Score",1.15674720802713
"1283","Y2012","AAON","High_F.Score",0.366518104818151
"1284","Y2012","AAXN","High_F.Score",0.831797235286885
"1285","Y2013","ABAX","High_F.Score",-0.0673541819315497
"1286","Y2012","ABCD","Low_F.Score",-0.611320754943556
"1287","Y2013","ACET","High_F.Score",0.236875801797355
"1288","Y2012","ACHN","Low_F.Score",-0.0866388312669037
"1289","Y2012","ACRX","Low_F.Score",0.478510031757874
"1290","Y2012","ADUS","High_F.Score",1.66464646587762
"1291","Y2012","AEGN","High_F.Score",0.298373527913443
"1292","Y2013","AEY","High_F.Score",-0.0929368034498472
"1293","Y2013","AGIO","Low_F.Score",0.350000081819664
"1294","Y2012","AGNC","Low_F.Score",0.109681716639019
"1295","Y2012","AHGP","Low_F.Score",0.209414447058529
"1296","Y2012","AKAM","High_F.Score",-0.0376022061406274
"1297","Y2012","ALGT","High_F.Score",0.628990807276145
"1298","Y2012","ALIM","Low_F.Score",-0.0970588229737559
"1299","Y2013","ALKS","High_F.Score",0.754881519198732
"1300","Y2013","ALOG","High_F.Score",-0.0446024955433311
"1301","Y2012","ALSK","High_F.Score",-0.457792208523756
"1302","Y2012","AMAG","High_F.Score",0.497175140656847
"1303","Y2013","AMAT","High_F.Score",0.514836795747315
"1304","Y2012","AMRS","Low_F.Score",-0.40540536906618
"1305","Y2013","AMWD","High_F.Score",0.0637806298268311
"1306","Y2013","AMZN","High_F.Score",0.262223752123554
"1307","Y2012","ANIK","High_F.Score",0.157894737729953
"1308","Y2012","ANTH","Low_F.Score",-0.701357456763417
"1309","Y2012","APEI","High_F.Score",-0.0818421319751398
"1310","Y2013","APPS","Low_F.Score",-0.112359547666095
"1311","Y2013","ARAY","Low_F.Score",-0.0162601618020678
"1312","Y2012","ARII","High_F.Score",0.988090259078653
"1313","Y2012","ARLZ","Low_F.Score",-0.121666666516738
"1314","Y2012","ARQL","Low_F.Score",-0.630527818086919
"1315","Y2012","ARRS","High_F.Score",0.519469026870194
"1316","Y2012","ARTNA","High_F.Score",0.195848739014317
"1317","Y2013","ASYS","Low_F.Score",0.465517240291005
"1318","Y2013","ATHN","Low_F.Score",0.651277858695428
"1319","Y2012","ATNI","High_F.Score",0.334158324056318
"1320","Y2012","ATVI","High_F.Score",0.136505464870274
"1321","Y2012","AVEO","Low_F.Score",-0.407735689767122
"1322","Y2013","AZPN","High_F.Score",0.0917511453608415
"1323","Y2013","BBBY","High_F.Score",-0.191261403402258
"1324","Y2013","BBOX","High_F.Score",-0.0742495651560005
"1325","Y2012","BBRG","High_F.Score",-0.2069137937987
"1326","Y2012","BDSI","High_F.Score",0.739669420901047
"1327","Y2012","BELFB","High_F.Score",-0.116581777152693
"1328","Y2012","BGFV","High_F.Score",0.991071427628762
"1329","Y2013","BIIB","High_F.Score",0.587945192788601
"1330","Y2012","BLDR","Low_F.Score",0.38534278974259
"1331","Y2012","BLRX","Low_F.Score",-0.414634146405932
"1332","Y2012","BOOM","High_F.Score",-0.175746131171141
"1333","Y2012","CAKE","High_F.Score",0.313712225831651
"1334","Y2012","CALI","Low_F.Score",-0.874325782993246
"1335","Y2013","CALM","High_F.Score",0.858331641424967
"1336","Y2013","CAMP","High_F.Score",0.483561642846963
"1337","Y2012","CASC","Low_F.Score",-0.522935779648017
"1338","Y2012","CBAK","Low_F.Score",0.396226399132491
"1339","Y2012","CBLI","Low_F.Score",-0.203252028882224
